"header","title","titleUrl","time","products","activityControls","description","details","subtitles"
"YouTube","Watched Fitbit Sense | Feel Your Power","https://www.youtube.com/watch?v\u003dDKyqFmA2_k8","2022-05-03T05:16:39.814Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:16 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube Music","Searched for baki ost shaolin","https://www.youtube.com/results?search_query\u003dbaki+ost+shaolin","2022-05-03T05:08:40.588Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for sex crime in china","https://www.youtube.com/results?search_query\u003dsex+crime+in+china","2022-05-02T21:07:02.279Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Google Career Certificates: In-demand Jobs","https://www.youtube.com/watch?v\u003diidmiaJB9I0","2022-05-02T20:54:03.473Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:54 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched How Compelling Is Your Writing?","https://www.youtube.com/watch?v\u003dzADj0k0waFY","2022-05-02T20:45:35.489Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:45 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Applying is free and easy at University of Phoenix","https://www.youtube.com/watch?v\u003d269QI_Ybo4s","2022-05-02T20:45:12.876Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:45 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched You deserve a job that loves you back. Get there with Glassdoor.","https://www.youtube.com/watch?v\u003dURwkth9bYZQ","2022-05-01T14:27:09.810Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 7:27 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for navy seal 2014 commencement speech","https://www.youtube.com/results?search_query\u003dnavy+seal+2014+commencement+speech","2022-05-01T14:27:06.010Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched How Compelling Is Your Writing?","https://www.youtube.com/watch?v\u003dNvyXsBIlYHw","2022-04-30T01:50:06.001Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:50 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched How to improve collaboration with Miro","https://www.youtube.com/watch?v\u003d_Wcqvi-NtFc","2022-04-30T01:33:46.114Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:33 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched How Compelling Is Your Writing?","https://www.youtube.com/watch?v\u003dzADj0k0waFY","2022-04-30T01:23:48.677Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:23 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Altra Rules To Running Consideration Shop Now Road","https://www.youtube.com/watch?v\u003dQvna4CE5Jbw","2022-04-30T01:23:32.803Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:23 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched How Compelling Is Your Writing?","https://www.youtube.com/watch?v\u003dNvyXsBIlYHw","2022-04-28T05:47:42.280Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:47 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched https://www.youtube.com/watch?v\u003dt32scosmqp4","https://www.youtube.com/watch?v\u003dt32scosmqp4","2022-04-28T05:44:18.469Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:44 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched What\u0027s Inside The Beard Club Advanced Beard Growth Kit?","https://www.youtube.com/watch?v\u003d-jdXjGtWmJY","2022-04-28T05:39:39.883Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:39 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Better Communication, Better Connection | Grammarly","https://www.youtube.com/watch?v\u003dcjBPnIXK60U","2022-04-28T05:32:06.039Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:32 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Applying is free and easy at University of Phoenix","https://www.youtube.com/watch?v\u003d269QI_Ybo4s","2022-04-28T05:26:48.838Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:26 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Fitbit | Feel Your Power","https://www.youtube.com/watch?v\u003dd_7_f1XljYk","2022-04-28T05:20:10.045Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:20 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched LBJ BTS Convenience 16x9 Clean v1 :30s","https://www.youtube.com/watch?v\u003dnI9pfWHl0Aw","2022-04-28T05:14:01.326Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:14 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched We believe scholarships aren’t just for the chosen few.","https://www.youtube.com/watch?v\u003dN4i-jPemu2g","2022-04-28T05:09:48.923Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:09 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for malaysian highway","https://www.youtube.com/results?search_query\u003dmalaysian+highway","2022-04-28T05:03:20.230Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Save time \u0026 money at University of Phoenix","https://www.youtube.com/watch?v\u003d_mVPpxm2KQg","2022-04-25T04:05:58.468Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:05 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Dress Less ""Dad"" And More ""Daddy""","https://www.youtube.com/watch?v\u003daIPxKib4rts","2022-04-25T04:02:29.054Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:02 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched 60 VO LT NOBONUS EN","https://www.youtube.com/watch?v\u003dZ_4wmnQzNEs","2022-04-25T03:56:31.673Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 8:56 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Flyhomes|在美国旧房换新房只用了1个月，他们怎么做到的？30s","https://www.youtube.com/watch?v\u003dqg43GVf1t-Y","2022-04-25T03:46:34.523Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 8:46 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched What\u0027s Inside The Beard Club Advanced Beard Growth Kit?","https://www.youtube.com/watch?v\u003d-jdXjGtWmJY","2022-04-25T03:25:54.659Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 8:25 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Fitbit Versa 3 | Feel Your Power","https://www.youtube.com/watch?v\u003dsYN5dOvr5MU","2022-04-25T03:25:39.077Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 8:25 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Earn a degree in less than 12 months \u0026 under $11k with our competency-based online master’s programs","https://www.youtube.com/watch?v\u003dSiNsBb__z5U","2022-04-25T03:15:55.569Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 8:15 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched We believe scholarships aren’t just for the chosen few.","https://www.youtube.com/watch?v\u003dEtawOCiIg20","2022-04-20T16:41:23.177Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:41 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Applying is free and easy at University of Phoenix","https://www.youtube.com/watch?v\u003d269QI_Ybo4s","2022-04-19T05:52:12.067Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:52 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Fitbit | Feel Your Power","https://www.youtube.com/watch?v\u003dWZ8OkViwh8Y","2022-04-16T21:32:04.574Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:32 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched TurboTax Pennant EOS 10sec","https://www.youtube.com/watch?v\u003dl3P6JW-l6io","2022-04-16T21:28:12.867Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:28 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Earn a degree in less than 12 months \u0026 under $11k with our competency-based online master’s programs","https://www.youtube.com/watch?v\u003dSiNsBb__z5U","2022-04-16T21:24:40.054Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:24 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Coors Banquet | Own the Legacy","https://www.youtube.com/watch?v\u003diZLlPqw8dlA","2022-04-13T05:51:33.635Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:51 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for proof outside the bible that jesus existed","https://www.youtube.com/results?search_query\u003dproof+outside+the+bible+that+jesus+existed","2022-04-12T21:21:58.277Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for proof that jesus existed","https://www.youtube.com/results?search_query\u003dproof+that+jesus+existed","2022-04-12T21:21:10.894Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for did jesus exist","https://www.youtube.com/results?search_query\u003ddid+jesus+exist","2022-04-12T21:20:41.880Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched https://www.youtube.com/watch?v\u003dP8sEO07n7wg","https://www.youtube.com/watch?v\u003dP8sEO07n7wg","2022-04-12T17:28:43.934Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:28 AM
Watched at 9:28 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for afternoom class","https://www.youtube.com/results?search_query\u003dafternoom+class","2022-04-12T17:28:31.105Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Disney+ | Hulu | ESPN+","https://www.youtube.com/watch?v\u003d7zTpOs2vxkg","2022-04-12T16:32:11.088Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:32 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for bible project","https://www.youtube.com/results?search_query\u003dbible+project","2022-04-11T17:24:36.364Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Overcome Psychological Erection Issues with Mojo","https://www.youtube.com/watch?v\u003dL4csgEE6NXw","2022-04-11T05:12:26.155Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:12 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Flyhomes|在美国旧房换新房只用了1个月，他们怎么做到的？30s","https://www.youtube.com/watch?v\u003dqg43GVf1t-Y","2022-04-11T05:09:19.762Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:09 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for middle eastern music","https://www.youtube.com/results?search_query\u003dmiddle+eastern+music","2022-04-11T05:09:16.050Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched One Price | Adobe Creative Cloud","https://www.youtube.com/watch?v\u003dO9xilbyhzYk","2022-04-11T05:05:04.902Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:05 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Astound UFI 6 Sec Wave CC","https://www.youtube.com/watch?v\u003d4nFdwjuTu58","2022-04-11T04:56:55.200Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:56 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for most dangerous websites in the world","https://www.youtube.com/results?search_query\u003dmost+dangerous+websites+in+the+world","2022-04-11T04:54:23.942Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched This Is Portland: Feel the Mist","https://www.youtube.com/watch?v\u003dZwr5bsvjiSs","2022-04-11T04:53:51.440Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:53 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched https://www.youtube.com/watch?v\u003dysIPtoUoEvY","https://www.youtube.com/watch?v\u003dysIPtoUoEvY","2022-04-11T04:48:30.062Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:48 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched We believe scholarships aren’t just for the chosen few.","https://www.youtube.com/watch?v\u003dEtawOCiIg20","2022-04-11T04:44:27.469Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:44 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for 丽人行","https://www.youtube.com/results?search_query\u003d%E4%B8%BD%E4%BA%BA%E8%A1%8C","2022-04-11T04:39:41.826Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for ASMR","https://www.youtube.com/results?search_query\u003dASMR","2022-04-11T04:34:10.171Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched https://www.youtube.com/watch?v\u003dR-uL7UVA4Oc","https://www.youtube.com/watch?v\u003dR-uL7UVA4Oc","2022-04-09T19:33:54.338Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:33 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for beef ramen noodle recipes","https://www.youtube.com/results?search_query\u003dbeef+ramen+noodle+recipes","2022-04-09T19:33:45.370Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Disney+ | Hulu | ESPN+","https://www.youtube.com/watch?v\u003dMduEDwaumHc","2022-04-09T19:30:16.069Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:30 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for man opens coconut","https://www.youtube.com/results?search_query\u003dman+opens+coconut","2022-04-09T05:48:02.011Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Here\u0027s to the Lazy Ones","https://www.youtube.com/watch?v\u003dfE7jo9c9T6s","2022-04-09T05:47:52.383Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:47 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Earn a degree in less than 12 months \u0026 under $11k with our competency-based online master’s programs","https://www.youtube.com/watch?v\u003dSiNsBb__z5U","2022-04-09T02:36:53.729Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 7:36 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for Vermont laugh harry potter","https://www.youtube.com/results?search_query\u003dVermont+laugh+harry+potter","2022-04-09T02:36:50.574Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Claim :06 | State Farm® Commercial","https://www.youtube.com/watch?v\u003dm0sefJ-9nIY","2022-04-07T20:42:44.034Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:42 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Flyhomes| 每个努力奋斗的人，都值得拥有自己的家","https://www.youtube.com/watch?v\u003d_G7QU8KstV8","2022-04-07T20:35:50.020Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:35 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for Little dark age","https://www.youtube.com/results?search_query\u003dLittle+dark+age","2022-04-07T20:32:16.526Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Everything Everywhere All At Once | Official Promo HD | A24","https://www.youtube.com/watch?v\u003dqyykYbASkAM","2022-04-07T20:30:54.569Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:30 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched https://www.youtube.com/watch?v\u003dVTInn2fM-Lw","https://www.youtube.com/watch?v\u003dVTInn2fM-Lw","2022-04-04T05:57:29.728Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:57 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Save time \u0026 money at University of Phoenix","https://www.youtube.com/watch?v\u003d_mVPpxm2KQg","2022-04-04T05:44:54.357Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:44 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for Wuhan","https://www.youtube.com/results?search_query\u003dWuhan","2022-04-03T16:38:51.451Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for He li","https://www.youtube.com/results?search_query\u003dHe+li","2022-04-03T16:38:27.704Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched https://www.youtube.com/watch?v\u003d9vgDaLcQEPk","https://www.youtube.com/watch?v\u003d9vgDaLcQEPk","2022-04-03T04:41:18.212Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:41 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched We believe scholarships aren’t just for the chosen few.","https://www.youtube.com/watch?v\u003dEtawOCiIg20","2022-04-03T04:36:51.062Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:36 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for embrace nofap","https://www.youtube.com/results?search_query\u003dembrace+nofap","2022-04-02T00:36:17.626Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched lt01 im033 pd05 pds01 ca07 16x9","https://www.youtube.com/watch?v\u003d5Db_ZBp7ruM","2022-04-02T00:22:34.447Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:22 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Build Anything You Want with Wix | Wix.com","https://www.youtube.com/watch?v\u003drxN8Iuo28oQ","2022-04-02T00:21:00.649Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:21 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched There’s no out-of-state tuition at University of Phoenix","https://www.youtube.com/watch?v\u003dOyYgK1HGSjo","2022-04-02T00:10:56.933Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:10 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for Herowonagrammy","https://www.youtube.com/results?search_query\u003dHerowonagrammy","2022-03-28T16:56:17.994Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Ka\u0027Chava - The World’s Healthiest Breakfast In Seconds. Keeps You Full For Hours","https://www.youtube.com/watch?v\u003dyQcMht82YUE","2022-03-27T05:55:43.495Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:55 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched https://www.youtube.com/watch?v\u003dlPxEdelzWvI","https://www.youtube.com/watch?v\u003dlPxEdelzWvI","2022-03-27T05:44:28.616Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:44 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Google Photos | Find your photos fast with Emojis","https://www.youtube.com/watch?v\u003d_amX-PWZfBg","2022-03-27T05:34:27.887Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:34 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched AI Bootcamp Caltech | Script 4 (Theme - University Proposition) | Mobile","https://www.youtube.com/watch?v\u003dOD3QC4pQ_HU","2022-03-27T05:26:29.517Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:26 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched https://youtu.be/95dDpS47jrU","https://www.youtube.com/watch?v\u003d95dDpS47jrU","2022-03-27T02:49:58.270Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 7:49 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Remi Ishizuka Strength Assessment 16x9 v1 :30s","https://www.youtube.com/watch?v\u003djg1Ugm1dJ0U","2022-03-27T02:44:45.799Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 7:44 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for rocket explosion","https://www.youtube.com/results?search_query\u003drocket+explosion","2022-03-27T02:20:48.613Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched AI Bootcamp Caltech | Script 3 | Theme - Program Benefits | Desktop","https://www.youtube.com/watch?v\u003dcJ36gTD8u3I","2022-03-27T01:55:00.356Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:55 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched The EVE Online Experience - Play For Free (Trailer)","https://www.youtube.com/watch?v\u003dzQciMy_Pr0Q","2022-03-27T01:32:49.281Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:32 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Edit Essays Faster | Grammarly","https://www.youtube.com/watch?v\u003dxmmfWcR65kI","2022-03-27T01:29:29.073Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:29 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched You’re on to something BIG.","https://www.youtube.com/watch?v\u003dAVjC4O9kzPM","2022-03-26T20:33:13.532Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:33 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched AI Bootcamp Caltech Script 2.1 (Person on Camera) | Mobile","https://www.youtube.com/watch?v\u003dKiInBM0Hf64","2022-03-26T20:20:35.484Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:20 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Hero Arina","https://www.youtube.com/watch?v\u003dOH2oO8OYrCQ","2022-03-26T19:49:30.169Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:49 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for for honor trailer","https://www.youtube.com/results?search_query\u003dfor+honor+trailer","2022-03-26T19:49:26.930Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Fixed, affordable tuition. No surprises.","https://www.youtube.com/watch?v\u003d46zUCQgH5dg","2022-03-25T22:16:39.617Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 3:16 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched https://www.youtube.com/watch?v\u003d","https://www.youtube.com/watch?v\u003d","2022-03-25T22:16:18.971Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 3:16 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Clover and Tin Pot Creamery: Successfully Growing Business Together.","https://www.youtube.com/watch?v\u003dVFQg8G_ysJ4","2022-03-25T22:02:18.075Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 3:02 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Earn a degree in less than 12 months \u0026 under $11k with our competency-based online master’s programs","https://www.youtube.com/watch?v\u003dSiNsBb__z5U","2022-03-25T21:54:15.293Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:54 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Make Your Next Turn ASU","https://www.youtube.com/watch?v\u003dG2uvZHfr9CA","2022-03-25T05:58:00.730Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:58 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for how covid affected erectile dysfunction","https://www.youtube.com/results?search_query\u003dhow+covid+affected+erectile+dysfunction","2022-03-25T05:40:11.056Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for how covid affected education system","https://www.youtube.com/results?search_query\u003dhow+covid+affected+education+system","2022-03-25T05:39:52.625Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched 3dmightytower56b h all 30","https://www.youtube.com/watch?v\u003dt5sb_e4BqaE","2022-03-25T05:33:33.097Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:33 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for zehua li","https://www.youtube.com/results?search_query\u003dzehua+li","2022-03-25T05:21:13.786Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
